CORE_CUSTOMER_ID,STORE,STORE_CITY,STORE_ZIP,NUM_SHOP,MSRNAME,USER_NAME,USER_PREFERRED_STORE,USER_CLOSEST_STORE,USER_POSTAL
118024468,7040,Augusta,4330,,marcelle hank batten,,,,
119642573,7060,,39205,5,khalil m acosta,,,,
116240881,7086,Carson,89701,,joseph barnette,,,,
111402776,7097,Sacramento,95814,,WHITNIE MCRAE,,,,
111615719,7085,Little Rock,72201,14,,,,7085,
116924444,7021,Madison,53703,11,CHENA KASE JARAMILLO,chena jaramillo,,,
117364150,7050,,97301,11,TURHAN   YU,turhan yu,,,
118372924,7004,Phoenix,85001,6,,,,7004,
113728023,,Indianapolis,46225,10,GARY Y IRVIN,,,,
111875524,7063,Olympia,98507,,sharalyn finley,,,,
117635374,7074,Austin,,10,jorgen meredith,,,,
113957696,,Lincoln,68502,10,mortez r paige,,,,
110385750,7075,Dover,19901,,amberli tompkins,amberli tompkins,7075,,
110671423,,Montpelier,5602,12,caridad mulligan,,,,
113995688,7097,Sacramento,95814,,delmer m aiello,,,,
117065855,7021,Madison,53703,,tzivia hammons,,,,
110043816,7040,Augusta,4330,,jeorge nielson,jeorge nielson,,,
119566568,7083,Atlanta,30303,6,VALUE LINK CTS,,,,
114560526,7080,Denver,80202,,wright a rust,,,,
111556419,7085,Little Rock,72201,10,lancelot   bolanos,lancelot bolanos,,,
116486678,7045,Indianapolis,46225,5,frankey brooks,,,,
112709573,7096,Raleigh,27601,5,DENIELLE SALEM RUCKER,,,,
115020875,7052,Charleston,25301,,braedon k rawlings,,,,
112579305,7052,Charleston,25301,,daisi mcclung,daisi mcclung,7052,,
119775028,7074,Austin,78701,,akila a clapp,,,,
118069612,7004,Phoenix,85001,,karyna  aguilar,,7004,,
118087467,7076,Salt Lake City,84111,6,rebekan jovanni gunn,,,,
119230272,7015,Des Moines,,9,michelene julien sibley,michelene sibley,,,
114010306,7021,Madison,53703,13,brittiney j weatherford,,7021,,
119202589,7091,Providence,2903,,josie hull,,,,
115704339,7026,Honolulu,96813,4,mellanie b ojeda,,,,
110796257,7038,Columbus,43215,9,hollylynn t schmid,,,,
114306316,7075,Dover,19901,,leela kohler,leela kohler,7075,7075,
111225647,7044,Harrisburg,17101,8,,,,,
118421152,,Carson,89701,6,tanea a tellez,,,,
119648418,7055,Juneau,99801,5,CHASE VISA CARDHOLDER,,,,
115755093,7089,Richmond,23219,,abdullatif gideon rao,,,,
119590348,7075,Dover,19901,8,kenrick barron,,,,
113320747,7092,Columbia,29217,,CHERA HUNG,chera hung,,,
113943852,7046,Boston,2201,14,shaelynn   walz,,,,
119227023,7061,St. Anne,,14,harmonie luke,harmonie luke,,,
119587021,7052,Charleston,25301,9,HERIBERTO DEXTER YANEZ,heriberto yanez,,,
113407204,7075,Dover,19901,,sok     weldon,,7075,,
111062938,7021,Madison,53703,,ALEEN HEREDIA,,,,
113139280,7074,Austin,78701,,khristian bonner,,,,
110779977,7076,Salt Lake City,84111,8,rissa sisk,,,7076,
118229958,7040,Augusta,4330,13,steveland whitehead,,,,
114555226,7026,Honolulu,,13,LENNY COON,,,,
118415714,7058,Pierre,57501,,ashlay dotson,,,,
115330930,7082,Oklahoma,73102,1,marianela welborn,,,,
113631084,,Santa,87501,,alex z ferreira,,,,
117176081,7024,Cheyenne,82001,,tiffeny kelvin whitman,,,,
112685945,7007,Concord,3301,,ECHO VALVERDE,echo valverde,7007,,
115302701,7082,Oklahoma,73102,,keyauna wickham,keyauna wickham,,,
119627094,,Providence,2903,,mickeal matthews,mickeal matthews,,,
115041869,7075,Dover,19901,9,meghanne hardy,,,,
116398325,7001,Albany,12207,,toniqua mack,,,,
112019854,7051,Hartford,6103,,aditi c walker,aditi walker,,7051,
113643656,7096,Raleigh,27601,,CHERREE LAY,,,,
115324166,7070,Frankfort,40601,14,ADONIA GOLDSTEIN,adonia goldstein,,,
110058231,7082,Oklahoma,73102,3,NADINA FLICK,,,,
111500710,7086,Carson,89701,,joi furman,,,,
110759962,7067,Lincoln,68502,,sapan tibbs,sapan tibbs,,,
116342092,7063,Olympia,98507,,BIBI SHAH,,,,
113682413,7037,Lansing,48933,,,,,,
114679543,7057,Montpelier,5602,,ALTER WALKER FELDER,,7057,,
117871011,7082,Oklahoma,73102,6,kadin wilburn,,,,
116642226,7086,Carson,89701,5,DEVITA C JONES,devita jones,,,
113756628,7076,Salt Lake City,84111,6,mikeal jayce taft,,7076,,
116921204,7057,Montpelier,5602,,anissa nutt,,,7057,
111617280,7085,Little Rock,72201,11,audria elam,audria elam,,,
110124053,7076,Salt Lake City,84111,,SQUIRE DAMIEN WELSH,,7076,,
119041853,7061,St. Anne,55102,,HARPREET ROMAN,,,,
111084249,7052,Charleston,25301,,khrystal christopher,,,,
113089109,7041,Helena,59623,,arletta villatoro,,,,
118834726,7015,,50309,,leyla juan,,,7015,
119827056,7089,Richmond,23219,,VANNA SAMPSON,vanna sampson,,,
115782640,7087,Boise,83702,7,rashard silverman,,,,
115008631,7001,Albany,12207,12,ADIAN AVI STEVENSON,,,,
119573201,,Providence,2903,11,tadeusz elliot eck,,,,
118136762,7096,Raleigh,27601,11,,suzanna padgett,,,
115236882,7064,Annapolis,21401,12,loida   packard,,,,
116920881,7082,Oklahoma,73102,,TORIN K RUTHERFORD,,,,
115694032,7044,Harrisburg,17101,11,STEFFEN K VALENTINE,,,,
114882246,7083,Atlanta,30303,9,minique carter,minique carter,7083,,
117824983,7057,Montpelier,5602,4,GESSICA C MACLEOD,gessica macleod,7057,,
110101528,7057,Montpelier,5602,,benjie everett,,,,
117863487,7040,Augusta,4330,,rabecca jonas bryan,rabecca bryan,,,
114112698,7049,Tallahassee,32301,,JOANY BRANSON PETERSEN,,,,
117088468,7091,Providence,2903,,HOPE CAYDEN BELL,hope bell,,7091,
115368156,7096,Raleigh,27601,1,DARLENE ZAVIER KENDALL,,7096,,
115964518,7051,Hartford,6103,15,CHARLOTTA B CORTES,,,,
110023467,7074,Austin,78701,5,triva riley dubois,,,,
111151611,7055,Juneau,,15,PAZ   BRASWELL,paz braswell,,,
116255534,,Oklahoma,73102,,DANYELLE ALONZO GILBERTSON,,,,
118507443,7074,Austin,78701,8,JENIE  RAINS,,,,
116915348,7044,Harrisburg,17101,,brandonn kyle hoyle,,,,
117022330,7052,Charleston,25301,,marci abdullah,,,,
116750224,7038,Columbus,43215,,tarvis keith fitzgerald,,,,
117195027,7024,Cheyenne,82001,12,roselia gale,,,,
110649166,7021,Madison,53703,,CHASE  CARDHOLDER,momoko perryman,,,
113665879,7026,Honolulu,96813,8,DESHANNA RHOADES,,,7026,
113530911,7092,Columbia,29217,15,MAKILA OLGUIN,,,,
117091504,7082,Oklahoma,73102,10,kenyata ventura,,,,
115880859,7068,Topeka,66603,11,BILLIEJO CLIFTON,billiejo clifton,,,
115566584,7070,Frankfort,40601,,quinesha e hanks,quinesha hanks,,,
119628553,7070,Frankfort,40601,7,,,,,
115842134,7015,Des Moines,50309,,nickalaus c broome,,,,
119411331,7028,Montgomery,36104,,torri banks matthews,,,7028,
115008608,7004,,85001,,keston martins,,,,
112823793,7057,Montpelier,5602,,gerilyn anakin osman,gerilyn osman,,,
111014266,7055,Juneau,99801,,leighton isaias casto,,,,
110147471,7070,,40601,12,dasha dyson,dasha dyson,7070,,
110820132,7085,Little Rock,72201,,marshelle scales,marshelle scales,,,
112731692,7013,Baton,70802,,brack tinoco,brack tinoco,7013,,
115409485,7038,Columbus,43215,1,lanea miller glenn,lanea glenn,7038,7038,
117798443,7085,Little Rock,72201,10,WHITNI SUGGS,,,,
116218683,7058,,57501,12,MYLISSA CAZARES,,,,
118064411,7044,Harrisburg,17101,,TAVARES W KOHLER,,,,
110029382,7065,Springfield,62701,15,hermes bond,,,,
114746651,7070,Frankfort,40601,3,quanisha goldman,,,,
111838678,7089,Richmond,23219,4,acey fiedler,,,,
113787873,7038,Columbus,43215,4,ananias blackburn,,7038,,
114254786,7070,Frankfort,40601,,cherree read,,,,
115001343,7070,Frankfort,40601,,cyler dunn,,,,
115788500,7085,Little Rock,72201,,VALUED CUSTOMER,jama arndt,,7085,
112834647,7055,Juneau,99801,,nels e guerra,,,,
119551620,,Denver,80202,15,marlise welker,marlise welker,,,
112374542,7091,Providence,2903,4,NAMIKO CASTELLANO,,,,
111617280,7085,Little Rock,72201,11,audria elam,audria elam,,,
117811366,7012,Trenton,8608,,bethani andrus,,,,
115937010,7075,,19901,,RAPHEL CHOATE,,,,
111441785,7051,Hartford,6103,3,tekoa poore,,,,
110563057,7045,Indianapolis,46225,13,lathan steele,,,,
117386166,7082,Oklahoma,73102,15,ignacio shinn,,,,
118693041,7032,Nashville,37219,9,tricia kirkland,,,,
110894524,7046,Boston,2201,13,ivory eliseo tuck,ivory tuck,,,
111852581,7024,Cheyenne,82001,5,tanicia gibson,tanicia gibson,,,
110666334,7051,Hartford,6103,,meta farrar,,,,
114861595,7049,Tallahassee,32301,,melyssa hulsey,,,,
117802203,7065,Springfield,62701,15,kile carden,kile carden,,,
119380530,7015,Des Moines,50309,,lyndsy devin ralston,lyndsy ralston,,,
112696977,7038,Columbus,43215,,ABBI CLEGG,abbi clegg,,,
111348888,7012,Trenton,8608,,HANNAN LITTLEFIELD,,7012,,
115024171,7060,Jackson,39205,,,,,,
118909840,7041,Helena,,,loralei l taveras,,,,
113099162,7063,Olympia,98507,3,ama barrett salmon,,,,
118137140,7061,St. Anne,55102,,manisha kong,manisha kong,,,
112167260,7045,Indianapolis,46225,,alton diego joyce,,7045,,
114388254,,Salt Lake City,84111,,,marily hassan,,,
115826209,7078,Jefferson,65101,15,ventura h asbury,,7078,,
116219504,7032,Nashville,37219,1,magan doll,,,,
119352896,7092,Columbia,29217,1,montreal e goodman,montreal goodman,7092,7092,
110183965,,Dover,19901,,corinthia mulligan,,,7075,
114325723,7001,Albany,,,rossana langer,rossana langer,,,
115785572,7038,Columbus,43215,5,KERRY COLLAZO,kerry collazo,,7038,
117937168,7001,Albany,12207,,maximo etienne,,,,
118643212,7074,,78701,13,MARNAE ANDREW PRASAD,marnae prasad,,,
117408343,7007,Concord,3301,7,BIAGIO SCOTT,,,,
114854100,7041,Helena,59623,3,esperansa flanders,,,,
119855278,7092,Columbia,29217,9,janal flannery,,,,
118599367,7001,Albany,,,lashuna julian,lashuna julian,,,
115165940,7076,Salt Lake City,84111,,venise falls,,,,
114857268,,Nashville,37219,2, shaterrica henriquez ,shaterrica henriquez,,,
118800165,7052,Charleston,25301,,goldie randazzo,,,,
114403714,7063,Olympia,98507,11,yazmin yisroel fink,yazmin fink,7063,,
110351435,7044,Harrisburg,17101,,niall kang,,,,
116640239,7078,Jefferson,65101,5,requel oviedo,requel oviedo,,,
111672268,7045,Indianapolis,46225,13,MEGON SCHULER,megon schuler,7045,,
114045530,7068,Topeka,66603,11,lamarr lin,,7068,,
115058692,7087,Boise,83702,15,LAQUONDA  ANTHONY,,7087,,
114347737,7067,Lincoln,68502,,dian cheng,dian cheng,,,
112783835,7026,Honolulu,96813,,NEGAR STEINBERG,,,,
117297425,7063,Olympia,98507,7,jaida lund,,,,
118975830,7041,Helena,59623,,tyrie talbert,,,,
114447745,7078,Jefferson,65101,13,judith gaines,,,,
116850011,,Des Moines,50309,4,casey hazel,casey hazel,,,
112516793,7088,Bismarck,,,liberty rees,,,,
118627648,7055,Juneau,99801,9,kue upshaw,kue upshaw,,,
116750626,7058,Pierre,57501,7,SHALANE NUNLEY,,,,
112519063,7015,Des Moines,50309,,BRITTANI MOCK,,,,
110630095,7096,Raleigh,27601,,KATELAN DEWEY,,7096,,
110958288,7051,Hartford,6103,3,ERIE MANGUM,erie mangum,,,
116198346,7057,Montpelier,5602,2,davalyn southerland,,,,
110624511,7028,Montgomery,36104,,shamira peyton marte,,,,
114236779,7038,Columbus,43215,,TREVIN AUGUST DELGADILLO,,,,
113823187,7001,Albany,12207,,delano henrik floyd,,,,
119991793,7052,Charleston,25301,,kula fontaine,,,,
114547672,7085,Little Rock,72201,6,dantrell y capps,,,,
116433049,7032,Nashville,37219,3,ERICBERTO MCKINNEY,,,,
118135530,7058,Pierre,57501,7,,,,,
119992970,7040,Augusta,4330,,stefanos crutchfield,stefanos crutchfield,,,
110685862,7089,Richmond,23219,2,CAVIN MCGRAW,,,,
110229839,7097,Sacramento,95814,,adron crane,,,,
114902511,7058,Pierre,,8,HILARIO JOE,,,,
111825699,7091,Providence,2903,,eman kuhn,,,7091,
114726344,7057,Montpelier,5602,6,jerrica fletcher cardenas,jerrica cardenas,,,
110892293,7060,Jackson,39205,,JOHNTHAN PEMBERTON,johnthan pemberton,,,
117707120,7049,Tallahassee,32301,,LAKEETA LIONEL TANAKA,,,,
111222655,7085,Little Rock,72201,15,rendi beard,,,,
117973162,7057,Montpelier,5602,,TENEA LARUE,tenea larue,7057,,
110854008,7007,Concord,3301,7,cristabel odell,cristabel odell,,,
114436106,7038,Columbus,43215,,telisa baca,,,,
113839548,7052,Charleston,25301,,lakoya o vallejo,,,,
116580969,7007,,3301,5,georgio brantley miramontes,georgio miramontes,,,
111168594,7068,Topeka,,3,JANUARY URBINA,,,,
110251033,7057,Montpelier,5602,,erick c vidal,,,,
118946059,7013,Baton,70802,,valisha jameson oates,,,,
118686347,7028,Montgomery,36104,12,RICKA MONCADA,,7028,,
114815888,7075,Dover,19901,,,davien weis,7075,,
119525685,7024,Cheyenne,82001,,sharissa levi collins,,,,
115802305,7045,Indianapolis,46225,10,BRADIE CORDELL,,,,
114542535,7070,Frankfort,40601,8,dimitra kunz,,,,
117683088,7038,Columbus,43215,,AUBREE HELD,,,,
111484585,7089,Richmond,23219,6,wendell marcellus gibbons,wendell gibbons,,,
116182048,7076,Salt Lake City,84111,,lovina harman,,,7076,
118281861,7089,Richmond,23219,3,channelle robert,,,,
110453967,7062,Santa,,14,ari r covarrubias,ari covarrubias,,,
116397323,7052,Charleston,25301,3,taja moffitt,,,,
116996829,7085,,72201,9,eiman clinton,,,,
119768662,7067,Lincoln,68502,,akemi cronin,,,,
115499785,7044,Harrisburg,17101,13,majorie garcia,,,,
111266955,7050,Salem,97301,,jebadiah blue,,7050,,
114145307,7024,Cheyenne,82001,,LINDAMARIE ERWIN,,,,
113781171,7021,,,4,sallyann j forman,,,,
115568352,7013,Baton,70802,,joani ledbetter,joani ledbetter,,,
113076266,7052,Charleston,25301,5,mandee cohen hairston,mandee hairston,,,
118406213,7087,Boise,83702,3,ARLANDA F DOYLE,,,,
114665633,7012,,8608,15,christoper scanlon,christoper scanlon,,,
119522218,7028,Montgomery,36104,10,SEKINA RICHARDSON,,,,
116179496,7045,Indianapolis,46225,,ronee reid,,,,
119642298,7063,Olympia,98507,13,adaliz mcrae,adaliz mcrae,,,
119827446,7085,Little Rock,72201,,VALUE LINK CTS,,,,
113467095,7058,Pierre,57501,1,chenin dubois,,,,
110932509,7001,Albany,12207,15,brittanie dagostino,brittanie dagostino,,,
116258820,7001,Albany,12207,,GOLDIE PICKARD,,,,
115605591,7026,Honolulu,96813,,MEKIA ALEJANDRO ROWELL,,,,
117177897,7045,Indianapolis,46225,1,jocob fitzsimmons,,,,
113645317,7013,Baton,70802,,lashawnna wheatley,,,,
110776707,7026,,96813,,CLARRISA SOLOMON HILLER,clarrisa hiller,,7026,
116945607,7074,Austin,78701,,sendy watson,sendy watson,,,
110229025,7092,Columbia,,12,cuauhtemoc ostrander,cuauhtemoc ostrander,,,
116747161,7088,Bismarck,58501,1,ILLIANA SCOTT WEBSTER,,,,
112062440,7096,Raleigh,27601,12,zia stafford,,,,
119577293,7041,Helena,59623,,THERSA BOSTON,,,,
117563783,7032,Nashville,37219,7,nikie bray,,,,
119948752,7064,Annapolis,21401,15,kayna donato,,,7064,
110019660,7044,Harrisburg,17101,,ISADORE MONTOYA,,,,
116266419,7067,Lincoln,68502,13,tobie woodbury,,,,
111845573,7062,Santa,87501,6,JACQUELINA   FIELD,,,,
110368238,7085,Little Rock,72201,,celia jaxton reagan,,,,
115933991,7038,Columbus,43215,10,lashawnda shirk,,,,
112671191,7037,Lansing,,,MARIADELCARMEN KAREEM DUPRE,,,,
113866473,7065,Springfield,62701,11,sedale a segura,,,,
112062445,7038,,43215,,sandeep f martin,,,,
114275272,7004,Phoenix,85001,,ALEJANDRO MOHAMED DRAKE,alejandro drake,,7004,
114536563,7015,Des Moines,50309,10,STANFORD SILAS LOGUE,stanford logue,,,
115196416,7082,Oklahoma,73102,,dajuan coyne,dajuan coyne,,,
110510864,,Columbia,29217,5,charonda olmstead,,7092,,
118657480,7096,Raleigh,27601,8,carinna du,carinna du,,,
110740262,7097,Sacramento,95814,10,denny jamieson,denny jamieson,,,
114737370,7062,Santa,87501,,jehu hazel,,,,
117515792,7004,Phoenix,85001,,latona partida,,,,
116382536,7028,Montgomery,,12,VALUE LINK CTS,,,,
110399641,7012,Trenton,8608,13,VISA CARDHOLDER,,,,
111300525,7070,Frankfort,,11,vennessa willoughby,,,,
114012851,7096,Raleigh,27601,,JOCELYNN EASTON YEUNG,jocelynn yeung,,,
115200653,7097,,95814,,redell montalvo,redell montalvo,,7097,
112385137,,Atlanta,,,yisroel crisp,,7083,,
117728270,7060,Jackson,39205,,kirtis l thorn,,,,
113975087,7063,Olympia,98507,4,floyd mcclelland,,,,
113571901,7045,Indianapolis,46225,,elane k carrillo,elane carrillo,,7045,
116788748,7045,Indianapolis,46225,,kristilyn phelan,kristilyn phelan,,,
116589926,7080,Denver,80202,,sharnay hurtado,,,,
118565787,7015,Des Moines,50309,,laketa raphael poore,,,,
113114383,7076,Salt Lake City,84111,6,yuki jacoby,,,,
119451394,7086,Carson,89701,,,,,7086,
119145172,7057,Montpelier,5602,,roschelle   loper,roschelle loper,,,
112682755,7055,Juneau,99801,4,randall pulley,,,,
116658220,7007,Concord,3301,11,lucious combs,lucious combs,,,
113018082,7062,Santa,87501,15,JENNIPHER CHOE,,,,
111299083,7004,Phoenix,85001,6,ashkan rangel,,,,
115839262,7046,Boston,2201,10,BROC LESTER,broc lester,,,
114317673,7088,Bismarck,58501,,,,,,
110114110,7070,Frankfort,40601,5,maylene millan,,,,
117276982,7087,Boise,83702,6,jordin samuel,,,,
112668854,7096,Raleigh,27601,,quintina gian kemp,,,,
118507036,7046,Boston,2201,,candia boudreaux,candia boudreaux,,,
114328205,7064,Annapolis,21401,,gini erick bernal,,,,
116302408,7070,Frankfort,40601,,deniesha palacios,,,,
119662080,7067,Lincoln,,9,tesla alejandro wofford,,,,
115880374,7037,Lansing,48933,6,COLAN C CECIL,,,7037,
111189513,7021,Madison,53703,,durrel jayce bunch,,,7021,
111050335,7062,Santa,87501,,TREG RUTLEDGE,,,,
112494236,7050,Salem,97301,14,kaye castleberry,kaye castleberry,,,
111142782,7065,Springfield,62701,2,francis mehta,,,,
113367966,7096,Raleigh,27601,12,ELIHU EASLEY,elihu easley,,,
116793259,7040,Augusta,4330,10,elizabth lapp,,,,
113594340,7001,Albany,12207,8,DANYAL  GREATHOUSE,,,,
110466740,7055,Juneau,99801,15,DELILAH ZAYD MCAFEE,,,,
119801688,7070,Frankfort,,14,derrik castellon,derrik castellon,,,
116975235,7061,St. Anne,55102,,terisha grim,terisha grim,,,
118009540,7032,Nashville,37219,,kyana andre,kyana andre,,,
116032352,7032,Nashville,37219,5,mischa waterman,mischa waterman,,,
117607263,7041,Helena,59623,,   asya oliveira   ,,,,
117028723,7080,Denver,80202,,coby m masterson,,,,
112528712,7041,Helena,59623,,kristyl daniel,,,,
111936053,7032,Nashville,,15,tashanna d arguello,tashanna arguello,,,
118633116,7070,Frankfort,40601,,OLUFEMI ALVARO ETIENNE,,7070,,
118615527,7063,Olympia,98507,,dorrian nathaniel hammock,dorrian hammock,,,
117251152,7045,Indianapolis,46225,2,ZENOBIA F MCGRATH,zenobia mcgrath,,,
111060923,7046,Boston,2201,,jones diamond,jones diamond,,,
111239980,7049,Tallahassee,32301,5,karessa hershberger,,,,
114700899,7065,Springfield,62701,,DORIAN HOLBROOK,,,7065,
118253061,7063,Olympia,98507,,VISA CARDHOLDER,,,,
119635841,7061,St. Anne,55102,13,diante fox,,,,
117924817,7044,,17101,6,DISCOVER CARDMEMBER,,,,
110035008,7076,Salt Lake City,84111,,chiquita baez,chiquita baez,,,
112761816,7064,,21401,3,JOON M OXENDINE,,,7064,
116589003,7065,Springfield,62701,12,litisha cross,litisha cross,,,
117875370,,Salem,97301,,tymber millan,,,,
116337571,7067,Lincoln,68502,7,NICKOL PINKERTON,,,,
111025146,7075,Dover,,,taryn piper,taryn piper,,,
117204908,7021,Madison,53703,,FORD STOUT,ford stout,,,
116529468,7063,Olympia,98507,,arianna martini,arianna martini,,,
112825004,7032,Nashville,37219,,IRINEO BALDWIN,,,,
114286281,7057,Montpelier,5602,3,ESSICA GOSS,,,7057,
116331652,7021,Madison,53703,1,SHIANNE CODY HAYES,,,7021,
111581183,7057,Montpelier,5602,2,maddison keener,,,,
112894269,7086,Carson,89701,3,EREK SALMERON,erek salmeron,,,
116479237,7091,,2903,6,nkechi marx,,7091,,
112301050,7050,Salem,97301,,ARIF   HERBERT,,7050,,
114554702,7075,Dover,19901,,dawayne hinson,,,,
113579964,7063,Olympia,98507,,charls saavedra,charls saavedra,,,
112177731,7012,Trenton,8608,,yechiel gallegos,,,,
110071524,,Santa,87501,2,elya vaughan,,,,
113412521,7089,Richmond,23219,,brittanny nakamura,,,,
118883335,7050,Salem,97301,,ebany bliss,,,,
118151609,7092,Columbia,29217,,devri rylan siddiqui,,,,
113994260,7060,,39205,7,kramer sotelo,,,,
114928460,7024,Cheyenne,82001,1,waseem littleton,,,,
110758640,7041,Helena,59623,7,ronnica broughton,ronnica broughton,,,
114503188,7021,Madison,53703,,ROSELLA KEENEY,,,7021,
116482306,7037,Lansing,48933,14,DISCOVER     CARDMEMBER,alane cromwell,,,
116228021,7065,Springfield,62701,2,YANA J KUYKENDALL,yana kuykendall,,,
113215167,7085,Little Rock,72201,8,CHARLOTTE BAILEY,,,7085,
119434614,7044,Harrisburg,17101,,alireza akin,,,,
112688160,7097,Sacramento,95814,11,STONY GOOD,,,7097,
116234962,7076,Salt Lake City,84111,,DORION TARVER,,,,
112482027,7080,Denver,80202,,KATHY BRANHAM,,,,
118083112,7082,Oklahoma,73102,,donya gaston,,,,
110173665,7082,Oklahoma,73102,,brianca lerner,,,,
115268429,7080,Denver,80202,13,DISCOVER   CARDMEMBER,missi chism,,,
110502920,7001,Albany,12207,3,KAMECIA VARGO,kamecia vargo,,,
118926784,7065,Springfield,62701,12,VISA CARDHOLDER,,,,
113912384,7037,Lansing,48933,1,DAWANNA COREY SILER,dawanna siler,,,
113514523,7063,Olympia,,2,zalman dallas,,,,
116231259,7067,Lincoln,68502,,LAURAL GROVE,,,,
119765601,,Honolulu,96813,1,MARTIZE MARSHALL BLEDSOE,,,,
114959962,7024,Cheyenne,82001,8,timber chance bagwell,,7024,,
114283501,7055,Juneau,99801,8,etosha mohamed,,,,
113990069,7060,Jackson,39205,,JORDIN SILVA,jordin silva,,,
110963879,7089,Richmond,23219,11,britanny shen,,7089,,
119974687,7028,Montgomery,36104,4,jehan bullock,,,7028,
113859294,7013,Baton,70802,9,afaf schmid,afaf schmid,,7013,
116294249,,Baton,70802,,shakka robles,shakka robles,,,
112769266,7061,St. Anne,55102,,WESTEN HASSAN,,,,
118557651,7028,Montgomery,36104,,mercedez puente,mercedez puente,,7028,
113308208,7087,Boise,83702,,JARMAR FALLS,,7087,,
116159130,7075,Dover,19901,,aleah ely,,7075,,
117748346,7058,Pierre,57501,14,phuong hodgson,,,,
113213587,7013,Baton,70802,,kaytlyn andres feller,,,,
116208566,7004,Phoenix,85001,11,dandra schubert,dandra schubert,,,
111823597,,Harrisburg,17101,7,jazmen chowdhury,,,,
119627020,7055,Juneau,99801,,OMAIRA MOSES,,,,
112105749,7037,Lansing,48933,,kyana magdaleno,,,,
116936580,7074,Austin,78701,3,mariela j rhea,,7074,,
118041266,7068,Topeka,66603,6,amalia wesley,,,,
119246326,7061,St. Anne,55102,5,yaw j lassiter,yaw lassiter,7061,,
112628746,7085,Little Rock,72201,,tonita yarbrough,,,7085,
111621476,7078,Jefferson,65101,,yulisa g lomax,,,,
112947742,7085,Little Rock,72201,,HAVA FIEDLER,hava fiedler,,,
115895089,7087,Boise,83702,,adi w harmon,,,,
116338597,7060,Jackson,39205,,CARINNA BREEDLOVE,,,,
116791394,7013,Baton,70802,,suong jon ellington,,,,
111418665,7032,Nashville,37219,9,jeanice  felix,,,,
115049768,7046,Boston,2201,7,jori strom,jori strom,,,
110585525,7055,Juneau,99801,,KEAH KADEN SUTTER,keah sutter,,,
110456092,7065,Springfield,62701,10,emiliano j swartz,emiliano swartz,,,
110930620,7021,Madison,53703,,SANDI MURRAY,sandi murray,,,
119522168,7024,Cheyenne,82001,,velencia pierce hughes,,,,
114144242,7051,Hartford,6103,,GEMMA   PARKER,gemma parker,,,
111455741,7045,Indianapolis,46225,14,valerieann dimitri sanches,,,,
114720767,7075,Dover,19901,8,jacobe b coppola,jacobe coppola,,,
119991985,7049,Tallahassee,32301,5,brynn glass,brynn glass,,,
116660302,7060,Jackson,39205,13,tenea billingsley,,,,
117554108,7024,Cheyenne,82001,5,MILLISSA R WINSTEAD,,7024,,
117873037,7038,Columbus,43215,7,FELECIA LUND,felecia lund,,,
115495701,7062,Santa,87501,1,,evamarie fair,,7062,
118272017,7092,Columbia,29217,10,felix lagunas,felix lagunas,,,
113571656,7001,Albany,12207,8,ARCHANA HOLLIS,,,,
117988806,7055,,99801,14,KANISHA RICKS,,,,
113948874,7051,Hartford,6103,,lor atwell,lor atwell,,,
117133522,7012,Trenton,8608,13,LAQUASIA MAKI,laquasia maki,,,
114399960,7096,Raleigh,27601,15,kennet plascencia,,,,
117896639,7074,Austin,78701,,ISSAAC CHRISTOPHER WINSTON,,,,
115644580,7044,Harrisburg,17101,9,juanisha flanders,,,7044,
113032968,,Helena,59623,7,ABBAGAIL R BUNCH,,,,
119435576,7028,Montgomery,36104,,kenetha mclain,,,,
110286213,7032,Nashville,37219,10,jesslyn gilliam,,7032,,
117943106,7082,Oklahoma,73102,11,ARWYN S SIMMS,,,,
110973673,7051,Hartford,6103,,ANNISSA R JERNIGAN,,,,
116650295,7091,Providence,2903,8,galen segovia,galen segovia,,,
117972126,7064,Annapolis,21401,6,alexsis ridley,,7064,7064,
111442106,7024,Cheyenne,82001,,lynnsey nance,,,,
112214716,7089,Richmond,23219,14,fidencio k conover,,,,
114450200,7057,Montpelier,5602,14,josefa carrasco,,,,
118268407,,Santa,87501,,rakia busby,,,,
119167369,7063,Olympia,98507,12,sharell f spearman,,,7063,
116389848,7032,Nashville,37219,12,rhyan russo,,,,
111032786,7088,Bismarck,58501,,ISRAEL CILLIAN THOMASON,,,7088,
118133651,,Little Rock,72201,,graceann culpepper,,,,
112397689,7015,Des Moines,50309,,VISA CARDHOLDER,baudelio orozco,7015,,
116475324,7028,Montgomery,,7,grizel ethan ordonez,,,,
114658312,7076,Salt Lake City,84111,14,MARLINE KENNY,,,,
110032432,7024,Cheyenne,82001,,manish l singh,manish singh,,,
115364989,7051,Hartford,6103,,desa t narvaez,desa narvaez,,,
118820920,7051,Hartford,6103,,RANDOM CORLEY,,,7051,
116551922,7044,Harrisburg,17101,,ROBERTLEE MATTINGLY,,,,
118548866,7067,Lincoln,68502,11,nieves sorensen,,,7067,
119847901,7028,Montgomery,36104,,ISSAAC LEAL,,,,
113274374,7091,Providence,2903,11,sunday chan,,,,
116032306,7091,Providence,2903,13,casimiro seal,,,,
113401446,7061,St. Anne,55102,13,MORIA KLING,,,,
116035716,7065,Springfield,62701,,,,,,
116927487,7068,Topeka,66603,,shekira wenger,shekira wenger,,7068,
